id,query,success,error
672,"select drivers_1.surname, drivers_1.code, max( drivers_1.dob), drivers_1.dob, drivers_1.nationality, drivers_1.driverref from drivers as drivers_1 where drivers_1.forename is not NULL group by drivers_1.surname, drivers_1.code, drivers_1.dob, drivers_1.nationality, drivers_1.driverref limit 34;",YES,""
673,"select races_1.raceid, standings_1.position, standings_1.driverid, races_1.raceid, races_1.time, min( races_1.time), max( races_1.date) from races as races_1 inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) where standings_1.driverstandingsid < standings_1.driverid group by races_1.raceid, standings_1.position, standings_1.driverid, races_1.raceid, races_1.time limit 34;",YES,""
674,"select constructors_1.constructorref, constructors_1.constructorref, min( constructors_1.nationality), constructors_1.nationality, constructors_1.constructorid from constructors as constructors_1 where constructors_1.name is not NULL group by constructors_1.constructorref, constructors_1.constructorref, constructors_1.nationality, constructors_1.constructorid limit 21;",YES,""
675,"select standings_1.driverstandingsid, standings_1.wins, standings_1.wins from standings as standings_1 where standings_1.position is not NULL limit 21;",YES,""
676,"select min( constructor_standings_1.position), constructor_standings_1.points, constructor_standings_1.raceid, avg( constructor_standings_1.raceid), constructor_standings_1.date, constructor_standings_1.position, constructor_standings_1.position from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorstandingsid is not NULL group by constructor_standings_1.points, constructor_standings_1.raceid, constructor_standings_1.date, constructor_standings_1.position, constructor_standings_1.position limit 19;",YES,""
677,"select distinct drivers_1.nationality, races_1.year, constructor_standings_1.points, constructor_results_1.raceid, constructor_standings_1.date from constructor_results as constructor_results_1 inner join races as races_1 inner join constructor_standings as constructor_standings_1 on (races_1.raceid = constructor_standings_1.constructorstandingsid ) inner join drivers as drivers_1 on (races_1.raceid = drivers_1.driverid ) on (constructor_results_1.constructorresultsid = drivers_1.driverid ) where races_1.round <= constructor_results_1.constructorresultsid limit 10;",YES,""
678,"select qualifying_1.constructorid, qualifying_1.qualifyid, qualifying_1.number, qualifying_1.qualifyid, qualifying_1.raceid, min( qualifying_1.date) from qualifying as qualifying_1 where qualifying_1.number is not NULL group by qualifying_1.constructorid, qualifying_1.qualifyid, qualifying_1.number, qualifying_1.qualifyid, qualifying_1.raceid limit 40;",YES,""
679,"select sum( constructor_results_1.points) from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 37;",YES,""
680,"select circuits_1.name, max( constructors_1.constructorref), constructors_1.nationality, constructors_1.constructorid, circuits_1.name, constructors_1.constructorid, circuits_1.name, constructors_1.constructorref, constructors_1.name, circuits_1.name, circuits_1.location, circuits_1.location, min( circuits_1.location), constructors_1.nationality, constructors_1.constructorref, constructors_1.constructorref from circuits as circuits_1 inner join constructors as constructors_1 on (circuits_1.circuitid = constructors_1.constructorid ) where circuits_1.circuitid = constructors_1.constructorid group by circuits_1.name, constructors_1.nationality, constructors_1.constructorid, circuits_1.name, constructors_1.constructorid, circuits_1.name, constructors_1.constructorref, constructors_1.name, circuits_1.name, circuits_1.location, circuits_1.location, constructors_1.nationality, constructors_1.constructorref, constructors_1.constructorref limit 41;",YES,""
681,"select min( constructor_standings_1.constructorid) from constructor_standings as constructor_standings_1 where constructor_standings_1.position is not NULL limit 17;",YES,""
682,"select sum( constructor_results_1.constructorid), constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.date from constructor_results as constructor_results_1 where constructor_results_1.constructorresultsid is not NULL group by constructor_results_1.constructorresultsid, constructor_results_1.date, constructor_results_1.date limit 28;",YES,""
683,"select results_1.date, results_1.laps, constructors_1.constructorref, constructors_1.nationality, constructors_1.name, constructors_1.name from constructors as constructors_1 inner join results as results_1 on (constructors_1.constructorid = results_1.resultid ) where constructors_1.constructorref is not NULL limit 4;",YES,""
684,"select standings_1.date, standings_1.wins, constructor_standings_1.points, constructor_standings_1.position, standings_1.driverstandingsid, circuits_1.alt from circuits as circuits_1 inner join standings as standings_1 on (circuits_1.circuitid = standings_1.driverstandingsid ) inner join constructor_standings as constructor_standings_1 on (circuits_1.circuitid = constructor_standings_1.constructorstandingsid ) where circuits_1.alt = circuits_1.lat limit 36;",YES,""
685,"select constructors_1.constructorid, constructors_1.nationality, constructors_1.constructorref from constructors as constructors_1 where constructors_1.nationality is not NULL limit 13;",YES,""
686,"select circuits_1.circuitid, circuits_1.circuitid, circuits_1.alt, sum( circuits_1.lat), circuits_1.circuitref, circuits_1.circuitid, circuits_1.circuitid, circuits_1.name from circuits as circuits_1 where circuits_1.circuitref is not NULL group by circuits_1.circuitid, circuits_1.circuitid, circuits_1.alt, circuits_1.circuitref, circuits_1.circuitid, circuits_1.circuitid, circuits_1.name limit 30;",YES,""
687,"select standings_1.date, standings_1.raceid from standings as standings_1 where standings_1.points <= standings_1.points limit 13;",YES,""
688,"select results_1.driverid, results_1.fastestlap, results_1.laps from results as results_1 where results_1.raceid is not NULL limit 5;",YES,""
689,"select drivers_1.driverid, drivers_1.dob, drivers_1.driverid from drivers as drivers_1 where drivers_1.surname is not NULL limit 28;",YES,""
690,"select avg( circuits_1.lat) from circuits as circuits_1 where circuits_1.circuitid is not NULL limit 12;",YES,""
691,"select constructors_1.name, constructors_1.name, constructors_1.nationality, constructors_1.constructorid from constructors as constructors_1 where constructors_1.nationality is not NULL limit 35;",YES,""
692,"select qualifying_1.constructorid, results_1.fastestlap, results_1.resultid, count( circuits_2.circuitref) from constructor_results as constructor_results_1 inner join results as results_1 inner join circuits as circuits_1 inner join circuits as circuits_2 on (circuits_1.circuitid = circuits_2.circuitid ) on (results_1.resultid = circuits_1.circuitid ) on (constructor_results_1.constructorresultsid = circuits_2.circuitid ) inner join qualifying as qualifying_1 on (circuits_2.circuitid = qualifying_1.qualifyid ) where constructor_results_1.constructorid = results_1.laps group by qualifying_1.constructorid, results_1.fastestlap, results_1.resultid limit 39;",YES,""
693,"select standings_1.date from drivers as drivers_1 inner join standings as standings_1 on (drivers_1.driverid = standings_1.driverstandingsid ) inner join qualifying as qualifying_1 on (drivers_1.driverid = qualifying_1.qualifyid ) where drivers_1.driverref >= drivers_1.surname limit 18;",YES,""
694,"select constructor_results_1.points, constructor_results_1.points, constructor_results_1.points from constructor_results as constructor_results_1 where constructor_results_1.date >= constructor_results_1.date limit 2;",YES,""
695,"select constructor_standings_2.position, standings_1.date, max( constructors_1.name), constructors_1.constructorid, constructors_1.constructorref, constructor_standings_1.raceid, races_1.date, sum( constructor_standings_1.position), races_1.name, standings_1.driverstandingsid, constructors_1.nationality, standings_1.wins from constructor_standings as constructor_standings_1 inner join constructor_standings as constructor_standings_2 inner join constructors as constructors_1 on (constructor_standings_2.constructorstandingsid = constructors_1.constructorid ) on (constructor_standings_1.constructorstandingsid = constructor_standings_2.constructorstandingsid ) inner join standings as standings_1 inner join races as races_1 on (standings_1.driverstandingsid = races_1.raceid ) on (constructor_standings_2.constructorstandingsid = standings_1.driverstandingsid ) where standings_1.date > constructor_standings_2.date group by constructor_standings_2.position, standings_1.date, constructors_1.constructorid, constructors_1.constructorref, constructor_standings_1.raceid, races_1.date, races_1.name, standings_1.driverstandingsid, constructors_1.nationality, standings_1.wins limit 23;",YES,""
696,"select constructor_standings_1.points, avg( constructor_standings_1.points), constructor_standings_1.raceid, constructor_standings_1.constructorid, constructor_standings_1.raceid, avg( constructor_standings_1.points), constructor_standings_1.points, constructor_standings_1.points, max( constructor_standings_1.date), constructor_standings_1.raceid, constructor_standings_1.raceid, constructor_standings_1.date, constructor_standings_1.constructorid, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, min( constructor_standings_1.date), constructor_standings_1.wins, count(*), count(*), constructor_standings_1.constructorstandingsid, constructor_standings_1.raceid, constructor_standings_1.raceid, constructor_standings_1.date, count(*) from constructor_standings as constructor_standings_1 where constructor_standings_1.date <= constructor_standings_1.date group by constructor_standings_1.points, constructor_standings_1.raceid, constructor_standings_1.constructorid, constructor_standings_1.raceid, constructor_standings_1.points, constructor_standings_1.points, constructor_standings_1.raceid, constructor_standings_1.raceid, constructor_standings_1.date, constructor_standings_1.constructorid, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.raceid, constructor_standings_1.raceid, constructor_standings_1.date limit 38;",YES,""
