id,query,success,error
371,"select partsupp_1.ps_suppkey, partsupp_1.ps_availqty, partsupp_1.provsql, min( partsupp_1.ps_availqty), partsupp_1.ps_supplycost, partsupp_1.ps_comment, partsupp_1.ps_supplycost, partsupp_1.ps_supplycost, partsupp_1.ps_supplycost , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_availqty is not NULL group by partsupp_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_comment, partsupp_1.ps_suppkey, partsupp_1.ps_supplycost limit 8;",YES,""
372,"select customer_1.c_custkey, customer_1.c_phone, customer_1.c_name, customer_1.c_address, customer_1.c_custkey , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_acctbal = customer_1.c_acctbal limit 17;",YES,""
373,"select part_1.p_comment, part_1.p_container, part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join nation as nation_1 inner join part as part_1 on (nation_1.n_nationkey = part_1.p_partkey ) on (region_1.r_regionkey = part_1.p_partkey ) where region_1.r_regionkey is not NULL limit 42;",YES,""
374,"select nation_1.n_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_regionkey < nation_1.n_nationkey limit 38;",YES,""
375,"select supplier_1.s_address, orders_1.o_shippriority, supplier_1.s_comment, orders_1.o_comment, customer_1.c_name, customer_1.c_custkey, customer_1.c_phone, orders_1.o_orderdate, customer_1.c_custkey, supplier_1.s_address, supplier_1.s_nationkey, customer_1.c_address, orders_1.o_orderstatus, customer_1.c_phone, supplier_1.s_name, customer_1.c_name, max( supplier_1.s_nationkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join supplier as supplier_1 inner join orders as orders_1 on (supplier_1.s_suppkey = orders_1.o_orderkey ) on (customer_1.c_custkey = supplier_1.s_suppkey ) where supplier_1.s_suppkey is not NULL group by customer_1.c_address, customer_1.c_custkey, customer_1.c_name, customer_1.c_phone, orders_1.o_comment, orders_1.o_orderdate, orders_1.o_orderstatus, orders_1.o_shippriority, supplier_1.s_address, supplier_1.s_comment, supplier_1.s_name, supplier_1.s_nationkey limit 39;",YES,""
376,"select lineitem_1.l_shipdate, lineitem_1.l_comment, lineitem_1.l_extendedprice, max( lineitem_1.l_suppkey), lineitem_1.l_tax, lineitem_1.l_quantity , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_orderkey is not NULL group by lineitem_1.l_comment, lineitem_1.l_extendedprice, lineitem_1.l_quantity, lineitem_1.l_shipdate, lineitem_1.l_tax limit 19;",YES,""
377,"select part_1.p_partkey, lineitem_1.l_linestatus, max( lineitem_1.l_linenumber), customer_1.c_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join part as part_1 inner join customer as customer_1 on (part_1.p_partkey = customer_1.c_custkey ) on (lineitem_1.l_orderkey = customer_1.c_custkey ) where lineitem_1.l_shipdate is not NULL group by customer_1.c_nationkey, lineitem_1.l_linestatus, part_1.p_partkey limit 12;",YES,""
378,"select orders_1.provsql, nation_1.n_name, nation_1.n_nationkey, nation_1.n_name, orders_1.o_orderpriority, orders_1.provsql, max( orders_1.o_shippriority) , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join nation as nation_1 on (orders_1.o_orderkey = nation_1.n_nationkey ) where nation_1.n_name < orders_1.o_orderpriority group by nation_1.n_name, nation_1.n_nationkey, orders_1.o_orderpriority, orders_1.provsql limit 19;",YES,""
379,"select orders_1.o_shippriority, orders_1.o_clerk, orders_1.o_orderstatus, orders_1.o_comment , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_shippriority is not NULL limit 39;",YES,""
380,"select customer_1.c_mktsegment , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join customer as customer_1 on (part_1.p_partkey = customer_1.c_custkey ) where customer_1.c_acctbal is not NULL limit 27;",YES,""
381,"select lineitem_1.l_shipdate, partsupp_1.ps_suppkey, partsupp_1.ps_suppkey, partsupp_1.ps_partkey, min( lineitem_1.l_suppkey), min( partsupp_1.ps_partkey), lineitem_1.l_commitdate, lineitem_1.l_shipdate , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join partsupp as partsupp_1 on (lineitem_1.l_orderkey = partsupp_1.ps_partkey ) where lineitem_1.l_returnflag is not NULL group by lineitem_1.l_commitdate, lineitem_1.l_shipdate, partsupp_1.ps_partkey, partsupp_1.ps_suppkey limit 38;",YES,""
382,"select part_1.p_mfgr, part_1.p_size, part_1.p_type, part_1.p_brand, part_1.p_size , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_mfgr > part_1.p_brand limit 3;",YES,""
383,"select region_1.provsql, region_1.r_regionkey, region_1.provsql, region_1.r_name, region_1.r_comment, region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_name is not NULL limit 35;",YES,""
384,"select supplier_1.s_address, supplier_1.provsql, supplier_1.provsql, supplier_1.s_suppkey, supplier_1.s_suppkey, supplier_1.s_comment, supplier_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_suppkey <= supplier_1.s_nationkey limit 41;",YES,""
385,"select partsupp_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join partsupp as partsupp_1 on (lineitem_1.l_orderkey = partsupp_1.ps_partkey ) where lineitem_1.provsql is not NULL limit 42;",YES,""
386,"select part_1.p_mfgr , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join partsupp as partsupp_1 on (customer_1.c_custkey = partsupp_1.ps_partkey ) inner join part as part_1 inner join supplier as supplier_1 on (part_1.p_partkey = supplier_1.s_suppkey ) on (customer_1.c_custkey = supplier_1.s_suppkey ) where partsupp_1.ps_partkey is not NULL limit 26;",YES,""
387,"select nation_1.n_comment, nation_1.n_comment, nation_1.n_name, nation_1.n_nationkey, nation_1.n_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_name is not NULL limit 10;",YES,""
388,"select min( part_1.p_size), part_1.p_brand, part_1.p_mfgr, part_1.p_size , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.provsql > part_1.provsql group by part_1.p_brand, part_1.p_mfgr, part_1.p_size limit 38;",YES,""
389,"select lineitem_1.l_extendedprice, max( lineitem_1.l_linenumber), lineitem_1.l_discount, lineitem_1.l_returnflag, lineitem_1.l_discount, min( lineitem_1.l_suppkey) , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_shipdate = lineitem_1.l_receiptdate group by lineitem_1.l_discount, lineitem_1.l_extendedprice, lineitem_1.l_returnflag limit 29;",YES,""
390,"select supplier_1.s_comment, min( supplier_1.s_suppkey), supplier_1.s_name, max( supplier_1.s_nationkey), supplier_1.s_suppkey, supplier_1.s_comment, min( supplier_1.s_nationkey) , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.provsql is not NULL group by supplier_1.s_comment, supplier_1.s_name, supplier_1.s_suppkey limit 5;",YES,""
391,"select customer_1.c_phone, customer_1.c_phone, min( customer_1.c_custkey), customer_1.c_custkey, customer_1.c_nationkey, customer_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_name is not NULL group by customer_1.c_custkey, customer_1.c_nationkey, customer_1.c_phone, customer_1.provsql limit 26;",YES,""
392,"select partsupp_1.ps_availqty , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.ps_supplycost <= partsupp_1.ps_supplycost limit 29;",YES,""
393,"select orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) inner join region as region_1 on (partsupp_1.ps_partkey = region_1.r_regionkey ) inner join lineitem as lineitem_1 inner join nation as nation_1 on (lineitem_1.l_orderkey = nation_1.n_nationkey ) on (partsupp_1.ps_partkey = lineitem_1.l_orderkey ) inner join nation as nation_2 on (partsupp_1.ps_partkey = nation_2.n_nationkey ) where nation_1.n_regionkey is not NULL limit 40;",YES,""
394,"select region_1.r_name, region_1.r_regionkey, orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join region as region_1 on (orders_1.o_orderkey = region_1.r_regionkey ) where orders_1.o_orderpriority <= region_1.r_name limit 8;",YES,""
395,"select nation_1.n_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join nation as nation_1 on (lineitem_1.l_orderkey = nation_1.n_nationkey ) where lineitem_1.l_shipmode > lineitem_1.l_linestatus limit 10;",YES,""
396,"select supplier_1.s_acctbal, supplier_1.provsql, supplier_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_name > supplier_1.s_phone limit 21;",YES,""
397,"select nation_1.n_name , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.provsql is not NULL limit 14;",YES,""
398,"select lineitem_1.l_orderkey, lineitem_1.l_partkey, lineitem_1.l_tax, lineitem_1.l_linestatus, lineitem_1.l_receiptdate, lineitem_1.l_returnflag, lineitem_1.l_commitdate, lineitem_1.l_shipmode, lineitem_1.l_shipdate, lineitem_1.l_shipdate, lineitem_1.l_quantity , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_comment is not NULL limit 27;",YES,""
399,"select region_1.r_comment, region_1.provsql, region_1.provsql, region_1.provsql, max( region_1.r_regionkey), region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.r_regionkey is not NULL group by region_1.provsql, region_1.r_comment limit 9;",YES,""
400,"select lineitem_1.l_returnflag, max( lineitem_1.l_partkey) , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_shipdate is not NULL group by lineitem_1.l_returnflag limit 35;",YES,""
401,"select nation_1.n_nationkey, nation_1.provsql, partsupp_1.ps_supplycost, nation_1.n_regionkey, nation_1.n_nationkey, nation_1.provsql, partsupp_1.ps_suppkey, nation_1.provsql, nation_1.provsql, nation_1.n_name, partsupp_1.ps_availqty, partsupp_1.ps_suppkey, nation_1.n_name, partsupp_1.ps_availqty, min( nation_1.n_nationkey), nation_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join nation as nation_1 on (partsupp_1.ps_partkey = nation_1.n_nationkey ) where partsupp_1.provsql is not NULL group by nation_1.n_name, nation_1.n_nationkey, nation_1.n_regionkey, nation_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_suppkey, partsupp_1.ps_supplycost limit 22;",YES,""
402,"select lineitem_1.l_orderkey, lineitem_1.l_comment, lineitem_1.provsql, lineitem_1.l_extendedprice, lineitem_1.l_extendedprice, lineitem_1.l_shipinstruct , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_shipinstruct is not NULL limit 39;",YES,""
403,"select min( lineitem_1.l_orderkey), lineitem_1.l_discount, min( lineitem_1.l_partkey), lineitem_1.l_shipinstruct, min( lineitem_1.l_linenumber), lineitem_1.provsql, lineitem_1.l_returnflag, lineitem_1.l_extendedprice, lineitem_1.provsql, lineitem_1.l_shipinstruct, lineitem_1.l_extendedprice, lineitem_1.l_commitdate, lineitem_1.l_suppkey, lineitem_1.l_linestatus, max( lineitem_1.l_partkey), lineitem_1.l_tax, lineitem_1.l_returnflag, min( lineitem_1.l_orderkey), lineitem_1.l_returnflag, lineitem_1.l_tax, lineitem_1.l_commitdate, lineitem_1.l_shipmode, lineitem_1.l_discount, lineitem_1.l_shipdate, max( lineitem_1.l_orderkey), lineitem_1.l_shipinstruct , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_suppkey = lineitem_1.l_partkey group by lineitem_1.l_commitdate, lineitem_1.l_discount, lineitem_1.l_extendedprice, lineitem_1.l_linestatus, lineitem_1.l_returnflag, lineitem_1.l_shipdate, lineitem_1.l_shipinstruct, lineitem_1.l_shipmode, lineitem_1.l_suppkey, lineitem_1.l_tax, lineitem_1.provsql limit 20;",YES,""
404,"select part_1.p_size, part_1.p_size, part_1.p_type, part_1.p_brand, part_1.p_retailprice, part_1.p_brand, part_1.p_brand , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_container is not NULL limit 12;",YES,""
405,"select partsupp_1.ps_availqty, partsupp_1.ps_availqty, partsupp_1.ps_supplycost, min( partsupp_1.ps_partkey), min( partsupp_1.ps_partkey) , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 where partsupp_1.provsql <= partsupp_1.provsql group by partsupp_1.ps_availqty, partsupp_1.ps_supplycost limit 6;",YES,""
406,"select nation_1.n_comment , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join nation as nation_1 on (lineitem_1.l_orderkey = nation_1.n_nationkey ) where lineitem_1.l_returnflag is not NULL limit 30;",YES,""
407,"select customer_1.c_nationkey, partsupp_3.provsql, partsupp_3.ps_comment, nation_2.n_comment, partsupp_2.provsql, partsupp_3.ps_comment , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join partsupp as partsupp_1 on (supplier_1.s_suppkey = partsupp_1.ps_partkey ) inner join orders as orders_1 on (partsupp_1.ps_partkey = orders_1.o_orderkey ) inner join customer as customer_1 inner join partsupp as partsupp_2 on (customer_1.c_custkey = partsupp_2.ps_partkey ) inner join nation as nation_1 on (partsupp_2.ps_partkey = nation_1.n_nationkey ) inner join nation as nation_2 inner join part as part_1 on (nation_2.n_nationkey = part_1.p_partkey ) inner join partsupp as partsupp_3 on (nation_2.n_nationkey = partsupp_3.ps_partkey ) on (customer_1.c_custkey = nation_2.n_nationkey ) on (partsupp_1.ps_partkey = part_1.p_partkey ) where orders_1.o_orderdate = orders_1.o_orderdate limit 17;",YES,""
408,"select supplier_1.s_phone, supplier_1.s_suppkey, supplier_1.s_comment, supplier_1.s_acctbal, supplier_1.s_nationkey, supplier_1.s_acctbal, supplier_1.s_acctbal, supplier_1.s_comment, min( supplier_1.s_nationkey), supplier_1.s_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_name is not NULL group by supplier_1.s_acctbal, supplier_1.s_comment, supplier_1.s_nationkey, supplier_1.s_phone, supplier_1.s_suppkey limit 36;",YES,""
409,"select min( part_1.p_partkey), part_1.p_container, part_2.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join part as part_2 on (part_1.p_partkey = part_2.p_partkey ) where part_1.p_size is not NULL group by part_1.p_container, part_2.p_type limit 14;",YES,""
410,"select orders_1.o_orderstatus, orders_1.o_shippriority, region_1.provsql, min( orders_1.o_shippriority), orders_1.o_shippriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join region as region_1 on (orders_1.o_orderkey = region_1.r_regionkey ) where orders_1.o_custkey >= orders_1.o_orderkey group by orders_1.o_orderstatus, orders_1.o_shippriority, region_1.provsql limit 15;",YES,""
411,"select lineitem_1.l_linenumber, lineitem_1.l_returnflag, lineitem_1.l_shipmode, lineitem_1.l_shipinstruct, lineitem_1.l_orderkey, lineitem_1.l_tax, max( lineitem_1.l_partkey) , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_extendedprice <= lineitem_1.l_discount group by lineitem_1.l_linenumber, lineitem_1.l_orderkey, lineitem_1.l_returnflag, lineitem_1.l_shipinstruct, lineitem_1.l_shipmode, lineitem_1.l_tax limit 37;",YES,""
412,"select lineitem_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_discount is not NULL limit 15;",YES,""
413,"select region_1.r_comment, region_1.r_regionkey, region_1.r_comment, region_1.r_name, supplier_1.s_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join supplier as supplier_1 inner join partsupp as partsupp_1 on (supplier_1.s_suppkey = partsupp_1.ps_partkey ) inner join region as region_1 on (partsupp_1.ps_partkey = region_1.r_regionkey ) on (orders_1.o_orderkey = region_1.r_regionkey ) where orders_1.o_orderdate > orders_1.o_orderdate limit 24;",YES,""
