id,query,success,error
205,"select customer.c_address, customer.c_acctbal from customer inner join customer on (customer.c_mktsegment is NULL) where customer.c_acctbal > customer.c_acctbal limit 177;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
206,"select customer.c_mktsegment, customer.c_name, max( cast(cast(null as tid) as tid)), customer.c_name, customer.c_name, customer.c_custkey, customer.c_mktsegment, customer.c_comment from customer where customer.c_name is NULL limit 147;",NO,"ERREUR:  la colonne « customer.c_mktsegment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_mktsegment,           ^"
207,"select part.p_type from partsupp inner join nation inner join part on (nation.n_name < nation.n_name) on (partsupp.ps_suppkey >= part.p_partkey) where partsupp.ps_supplycost is NULL limit 110;",YES,""
208,"select partsupp.ps_supplycost from nation inner join partsupp inner join nation on (partsupp.ps_partkey = nation.n_nationkey ) on (nation.n_nationkey < nation.n_nationkey) where partsupp.ps_supplycost > partsupp.ps_supplycost;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
209,"select orders.o_comment, orders.o_orderkey, orders.o_orderpriority, orders.o_orderkey from orders where orders.o_totalprice is not NULL limit 144;",YES,""
210,"select partsupp.ps_suppkey, supplier.s_nationkey from supplier inner join partsupp on (supplier.s_address is not NULL) where partsupp.ps_partkey is NULL limit 83;",YES,""
211,"select supplier.s_phone, supplier.s_acctbal, supplier.s_nationkey, supplier.s_suppkey from supplier where supplier.s_comment is not NULL limit 82;",YES,""
212,"select lineitem.l_partkey, lineitem.l_discount, lineitem.l_comment, lineitem.l_orderkey, max( cast(cast(null as money) as money)), lineitem.l_shipinstruct from lineitem where lineitem.l_tax is NULL limit 148;",NO,"ERREUR:  la colonne « lineitem.l_partkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_partkey,           ^"
213,"select nation.n_name, nation.n_comment, nation.n_comment, nation.n_nationkey, nation.n_nationkey, nation.n_regionkey from supplier inner join nation on (supplier.s_nationkey = nation.n_nationkey ) where supplier.s_comment is NULL limit 19;",YES,""
214,"select min( cast(cast(null as tid) as tid)), region.r_regionkey, region.r_regionkey, region.r_name, sum( cast(cast(null as int2) as int2)), region.r_regionkey, region.r_regionkey, region.r_name, region.r_name, min( cast(cast(null as money) as money)), min( cast(cast(null as money) as money)), region.r_comment, region.r_name from region where region.r_name is NULL limit 66;",NO,"ERREUR:  la colonne « region.r_regionkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : region.r_regionkey,           ^"
215,"select part.p_retailprice, nation.n_nationkey, supplier.s_phone, nation.n_regionkey from part inner join lineitem inner join nation inner join supplier inner join part inner join supplier on (part.p_size < part.p_partkey) on (supplier.s_acctbal < supplier.s_acctbal) on (part.p_container >= supplier.s_name) on (supplier.s_phone <= supplier.s_name) on (part.p_size > part.p_partkey) inner join region on (lineitem.l_orderkey >= nation.n_regionkey) where lineitem.l_commitdate < lineitem.l_commitdate;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
216,"select customer.c_comment, nation.n_regionkey, region.r_name from nation inner join region inner join nation inner join lineitem on (nation.n_comment = lineitem.l_comment ) on (region.r_name = lineitem.l_returnflag ) on (lineitem.l_tax < lineitem.l_quantity) inner join customer on (nation.n_nationkey is not NULL) where customer.c_nationkey is NULL limit 171;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
217,"select customer.c_comment, avg( cast(customer.c_acctbal as ""numeric"")), count(*), customer.c_address from customer where customer.c_nationkey = customer.c_custkey;",NO,"ERREUR:  la colonne « customer.c_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_comment,           ^"
218,"select part.p_mfgr, orders.o_clerk, avg( cast(part.p_partkey as int4)), region.r_comment, orders.o_custkey, region.r_regionkey, part.p_type, min( cast(part.p_partkey as int4)) from region inner join part inner join part on (part.p_container < part.p_mfgr) inner join orders on (orders.o_orderkey > part.p_partkey) inner join nation inner join region on (nation.n_nationkey = region.r_regionkey) on (part.p_type = region.r_comment ) on (orders.o_orderdate is NULL) where region.r_regionkey is NULL;",NO,"ERREUR:  le nom de la table « part » est spécifié plus d'une fois"
219,"select customer.c_name from customer where customer.c_name is not NULL limit 128;",YES,""
220,"select region.r_name, max( cast(cast(null as anyarray) as anyarray)) from lineitem inner join region on (lineitem.l_shipdate <= lineitem.l_shipdate) where lineitem.l_commitdate is NULL;",NO,"ERREUR:  la colonne « region.r_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_name,           ^"
221,"select orders.o_clerk from orders where orders.o_clerk < orders.o_orderstatus limit 97;",YES,""
222,"select lineitem.l_discount, lineitem.l_linenumber, lineitem.l_returnflag from lineitem where lineitem.l_suppkey is NULL limit 165;",YES,""
223,"select lineitem.l_receiptdate, lineitem.l_tax, lineitem.l_shipmode from lineitem where lineitem.l_partkey <= lineitem.l_partkey limit 54;",YES,""
224,"select supplier.s_name, supplier.s_comment, supplier.s_phone, supplier.s_address, supplier.s_name from supplier where supplier.s_suppkey is not NULL;",YES,""
225,"select orders.o_orderstatus, min( cast(cast(null as timetz) as timetz)), sum( cast(cast(null as float8) as float8)), max( cast(cast(null as xid8) as xid8)) from partsupp inner join orders on (orders.o_orderpriority <= orders.o_orderpriority) where partsupp.ps_supplycost is NULL limit 73;",NO,"ERREUR:  la colonne « orders.o_orderstatus » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : orders.o_orderstatus,           ^"
226,"select min( cast(cast(null as inet) as inet)), supplier.s_name, supplier.s_comment, customer.c_phone, sum( cast(cast(null as int2) as int2)), supplier.s_address from supplier inner join supplier inner join customer on (supplier.s_phone > customer.c_phone) on (customer.c_acctbal is not NULL) where supplier.s_address is NULL limit 50;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
227,"select region.r_name, region.r_regionkey, region.r_regionkey, max( cast(cast(null as int8) as int8)), region.r_name, region.r_regionkey from region where region.r_comment is NULL limit 125;",NO,"ERREUR:  la colonne « region.r_name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : region.r_name,           ^"
228,"select customer.c_comment, lineitem.l_receiptdate from customer inner join lineitem inner join lineitem inner join lineitem on (lineitem.l_commitdate > lineitem.l_commitdate) inner join region on (lineitem.l_shipdate = lineitem.l_receiptdate) on (lineitem.l_shipdate = lineitem.l_shipdate ) inner join customer on (lineitem.l_extendedprice <= lineitem.l_quantity) inner join customer inner join partsupp on (customer.c_mktsegment >= customer.c_phone) on (lineitem.l_returnflag > lineitem.l_linestatus) on (lineitem.l_commitdate >= lineitem.l_receiptdate) where customer.c_comment is NULL;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
229,"select lineitem.l_extendedprice, lineitem.l_commitdate from lineitem where lineitem.l_linestatus < lineitem.l_shipmode limit 76;",YES,""
230,"select nation.n_regionkey from nation where nation.n_comment is NULL;",YES,""
231,"select part.p_type, part.p_retailprice, part.p_type, max( cast(cast(null as tid) as tid)) from part where part.p_retailprice < part.p_retailprice limit 92;",NO,"ERREUR:  la colonne « part.p_type » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_type,           ^"
232,"select region.r_name from region where region.r_regionkey is NULL;",YES,""
233,"select orders.o_orderdate, nation.n_comment, partsupp.ps_partkey, partsupp.ps_partkey, partsupp.ps_availqty, nation.n_regionkey, partsupp.ps_supplycost, max( cast(cast(null as int2) as int2)), min( cast(partsupp.ps_partkey as int4)), nation.n_nationkey, nation.n_name, orders.o_orderkey, nation.n_nationkey, partsupp.ps_comment, max( cast(cast(null as pg_lsn) as pg_lsn)), partsupp.ps_partkey, supplier.s_acctbal, supplier.s_comment, partsupp.ps_partkey, partsupp.ps_partkey, partsupp.ps_suppkey, supplier.s_name, orders.o_orderdate, partsupp.ps_availqty from partsupp inner join nation on (partsupp.ps_partkey = nation.n_nationkey) inner join supplier inner join orders inner join partsupp on (orders.o_orderdate <= orders.o_orderdate) inner join partsupp on (orders.o_orderdate > orders.o_orderdate) on (supplier.s_acctbal = supplier.s_acctbal) on (partsupp.ps_availqty is not NULL) where partsupp.ps_supplycost < partsupp.ps_supplycost;",NO,"ERREUR:  le nom de la table « partsupp » est spécifié plus d'une fois"
234,"select max( cast(cast(null as timetz) as timetz)), orders.o_comment, sum( cast(cast(null as int8) as int8)), orders.o_clerk, orders.o_clerk, orders.o_comment, orders.o_totalprice, orders.o_totalprice, orders.o_shippriority, orders.o_comment, orders.o_custkey, orders.o_orderstatus, orders.o_shippriority, avg( cast(orders.o_orderkey as int4)), orders.o_comment, orders.o_comment, orders.o_comment, orders.o_clerk, orders.o_custkey from orders where orders.o_orderkey is not NULL;",NO,"ERREUR:  la colonne « orders.o_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : orders.o_comment,           ^"
235,"select min( cast(cast(null as anyenum) as anyenum)), nation.n_name, nation.n_nationkey, nation.n_name from nation where nation.n_regionkey is not NULL limit 25;",NO,"ERREUR:  ne peut pas convertir le type unknown en anyenum LIGNE 3 : cast(cast(null as anyenum) as anyenum)),                ^"
236,"select lineitem.l_shipinstruct from lineitem inner join customer inner join lineitem inner join lineitem on (lineitem.l_tax <= lineitem.l_discount) on (lineitem.l_receiptdate <= lineitem.l_commitdate) on (lineitem.l_shipmode = customer.c_phone ) where customer.c_address is NULL;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
237,"select supplier.s_nationkey, orders.o_totalprice, partsupp.ps_partkey, min( cast(cast(null as pg_lsn) as pg_lsn)), part.p_partkey, part.p_comment, supplier.s_suppkey from supplier inner join orders inner join lineitem on (lineitem.l_returnflag <= orders.o_orderstatus) inner join partsupp on (partsupp.ps_supplycost < lineitem.l_quantity) inner join part on (partsupp.ps_partkey = part.p_partkey ) on (supplier.s_name is NULL) where part.p_comment is NULL limit 75;",NO,"ERREUR:  la colonne « supplier.s_nationkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : supplier.s_nationkey,           ^"
238,"select nation.n_comment, min( cast(cast(null as anyenum) as anyenum)), nation.n_nationkey, supplier.s_address from nation inner join region inner join nation on (nation.n_name >= nation.n_name) inner join part inner join customer on (part.p_type = customer.c_name ) on (customer.c_phone > part.p_container) on (nation.n_comment = nation.n_comment ) inner join nation inner join supplier on (nation.n_comment = supplier.s_address ) inner join partsupp on (supplier.s_acctbal = partsupp.ps_supplycost) on (region.r_comment = nation.n_comment ) inner join orders on (orders.o_orderstatus is not NULL) where orders.o_orderpriority is not NULL;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
239,"select partsupp.ps_supplycost, partsupp.ps_suppkey from partsupp where partsupp.ps_suppkey is not NULL limit 33;",YES,""
240,"select partsupp.ps_partkey, partsupp.ps_supplycost, partsupp.ps_availqty, partsupp.ps_partkey, partsupp.ps_availqty, partsupp.ps_availqty, partsupp.ps_suppkey, partsupp.ps_suppkey, partsupp.ps_comment, sum( cast(cast(null as int8) as int8)), partsupp.ps_partkey, partsupp.ps_comment, partsupp.ps_availqty from partsupp where partsupp.ps_partkey = partsupp.ps_partkey limit 10;",NO,"ERREUR:  la colonne « partsupp.ps_partkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : partsupp.ps_partkey,           ^"
241,"select distinct supplier.s_phone, supplier.s_name, supplier.s_address from supplier where supplier.s_suppkey < supplier.s_suppkey limit 110;",YES,""
242,"select partsupp.ps_supplycost, partsupp.ps_comment from partsupp where partsupp.ps_supplycost >= partsupp.ps_supplycost limit 82;",YES,""
243,"select supplier.s_phone, min( cast(cast(null as anyarray) as anyarray)), count(*), min( cast(cast(null as timetz) as timetz)), sum( cast(cast(null as float8) as float8)), supplier.s_nationkey, customer.c_custkey from customer inner join customer on (customer.c_phone = customer.c_phone) inner join region on (customer.c_mktsegment < customer.c_mktsegment) inner join region on (region.r_name = customer.c_phone) inner join supplier inner join supplier on (supplier.s_phone = supplier.s_name) on (region.r_name is not NULL) where region.r_regionkey is not NULL limit 140;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
